Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost,Lead Time,Factory,Factory_Lat,Factory_Lon,Cust_Lat,Cust_Lon,Distance_km
88,US-2021-123400-CHO-TRI-54000,2024-02-02,2026-08-02,Standard Class,123400,United States,Saint Petersburg,Florida,33710,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,912,Wicked Choccy's,32.076176,-81.088371,27.766279,-81.686783,482.69303090545304
89,US-2021-111059-CHO-NUT-13000,2024-02-03,2026-07-30,Second Class,111059,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,908,Lot's O' Nuts,32.881893,-111.768036,47.400902,-121.490494,1810.3164441161541
90,US-2021-111059-CHO-SCR-58000,2024-02-03,2026-07-30,Second Class,111059,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,908,Lot's O' Nuts,32.881893,-111.768036,47.400902,-121.490494,1810.3164441161541
91,US-2021-104808-CHO-FUD-51000,2024-02-04,2026-08-01,Second Class,104808,United States,Escondido,California,92025,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,909,Lot's O' Nuts,32.881893,-111.768036,36.116203,-119.681564,809.0978294533443
92,US-2021-107181-CHO-TRI-54000,2024-02-04,2026-08-01,Standard Class,107181,United States,San Diego,California,92024,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,909,Wicked Choccy's,32.076176,-81.088371,36.116203,-119.681564,3558.625078818893
93,US-2021-107181-OTH-KAZ-38000,2024-02-04,2026-08-01,Standard Class,107181,United States,San Diego,California,92024,Other,Pacific,OTH-KAZ-38000,Kazookles,13.0,4,1.0,12.0,909,The Other Factory,35.1175,-89.971107,36.116203,-119.681564,2677.476863965454
94,US-2021-108182-CHO-NUT-13000,2024-02-06,2026-08-03,Second Class,108182,United States,Romeoville,Illinois,60441,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,909,Lot's O' Nuts,32.881893,-111.768036,40.349457,-88.986137,2188.3134411849414
95,US-2021-131905-CHO-TRI-54000,2024-02-06,2026-08-02,First Class,131905,United States,Chesapeake,Virginia,23320,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,908,Wicked Choccy's,32.076176,-81.088371,37.769337,-78.169968,686.5861038427788
96,US-2021-131905-CHO-NUT-13000,2024-02-06,2026-08-02,First Class,131905,United States,Chesapeake,Virginia,23320,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,908,Lot's O' Nuts,32.881893,-111.768036,37.769337,-78.169968,3079.1529133029303
97,US-2021-131905-CHO-MIL-31000,2024-02-06,2026-08-02,First Class,131905,United States,Chesapeake,Virginia,23320,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,908,Wicked Choccy's,32.076176,-81.088371,37.769337,-78.169968,686.5861038427788
98,US-2021-169390-CHO-MIL-31000,2024-02-07,2026-08-03,Second Class,169390,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,908,Wicked Choccy's,32.076176,-81.088371,42.165726,-74.948051,1246.1444069037575
99,US-2021-107755-CHO-FUD-51000,2024-02-07,2026-08-05,Standard Class,107755,United States,Linden,New Jersey,7036,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,25.2,7,16.8,8.4,910,Lot's O' Nuts,32.881893,-111.768036,40.298904,-74.521011,3399.412709710136
100,US-2021-125759-OTH-GUM-21000,2024-02-08,2026-08-02,First Class,125759,United States,North Las Vegas,Nevada,89031,Other,Pacific,OTH-GUM-21000,Wonka Gum,2.5,2,1.3,1.2,906,Secret Factory,41.446333,-90.565487,38.313515,-117.055374,2277.924553413863
101,US-2021-168368-CHO-TRI-54000,2024-02-11,2026-08-08,Second Class,168368,United States,Columbia,Missouri,65203,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,909,Wicked Choccy's,32.076176,-81.088371,38.456085,-92.288368,1238.319414592224
102,US-2021-168368-CHO-TRI-54000,2024-02-11,2026-08-08,Second Class,168368,United States,Columbia,Missouri,65203,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,909,Wicked Choccy's,32.076176,-81.088371,38.456085,-92.288368,1238.319414592224
103,US-2021-127614-CHO-MIL-31000,2024-02-11,2026-08-08,Standard Class,127614,United States,Chesapeake,Virginia,23320,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84,909,Wicked Choccy's,32.076176,-81.088371,37.769337,-78.169968,686.5861038427788
104,US-2021-127614-CHO-MIL-31000,2024-02-11,2026-08-08,Standard Class,127614,United States,Chesapeake,Virginia,23320,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,909,Wicked Choccy's,32.076176,-81.088371,37.769337,-78.169968,686.5861038427788
105,US-2021-168368-CHO-NUT-13000,2024-02-11,2026-08-08,Second Class,168368,United States,Columbia,Missouri,65203,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,909,Lot's O' Nuts,32.881893,-111.768036,38.456085,-92.288368,1861.2505053223697
106,US-2021-168368-CHO-SCR-58000,2024-02-11,2026-08-08,Second Class,168368,United States,Columbia,Missouri,65203,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,909,Lot's O' Nuts,32.881893,-111.768036,38.456085,-92.288368,1861.2505053223697
107,US-2021-168368-CHO-SCR-58000,2024-02-11,2026-08-08,Second Class,168368,United States,Columbia,Missouri,65203,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,909,Lot's O' Nuts,32.881893,-111.768036,38.456085,-92.288368,1861.2505053223697
108,US-2021-168368-CHO-TRI-54000,2024-02-11,2026-08-08,Second Class,168368,United States,Columbia,Missouri,65203,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,909,Wicked Choccy's,32.076176,-81.088371,38.456085,-92.288368,1238.319414592224
109,US-2021-127614-CHO-SCR-58000,2024-02-11,2026-08-08,Standard Class,127614,United States,Chesapeake,Virginia,23320,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,909,Lot's O' Nuts,32.881893,-111.768036,37.769337,-78.169968,3079.1529133029303
110,US-2021-110674-CHO-SCR-58000,2024-02-12,2026-08-11,Standard Class,110674,United States,Concord,California,94521,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,911,Lot's O' Nuts,32.881893,-111.768036,36.116203,-119.681564,809.0978294533443
111,US-2021-121762-CHO-FUD-51000,2024-02-14,2026-08-11,Standard Class,121762,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,909,Lot's O' Nuts,32.881893,-111.768036,47.400902,-121.490494,1810.3164441161541
112,US-2021-107706-CHO-MIL-31000,2024-02-14,2026-08-12,Second Class,107706,United States,Houston,Texas,77095,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,910,Wicked Choccy's,32.076176,-81.088371,31.054487,-97.563461,1563.5053353424046
113,US-2021-121762-CHO-SCR-58000,2024-02-14,2026-08-11,Standard Class,121762,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,909,Lot's O' Nuts,32.881893,-111.768036,47.400902,-121.490494,1810.3164441161541
114,US-2021-121762-CHO-SCR-58000,2024-02-14,2026-08-11,Standard Class,121762,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,909,Lot's O' Nuts,32.881893,-111.768036,47.400902,-121.490494,1810.3164441161541
115,US-2021-165568-CHO-SCR-58000,2024-02-15,2026-08-12,Standard Class,165568,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,909,Lot's O' Nuts,32.881893,-111.768036,47.400902,-121.490494,1810.3164441161541
116,US-2021-122567-CHO-FUD-51000,2024-02-16,2026-08-14,Standard Class,122567,United States,Dallas,Texas,75220,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,910,Lot's O' Nuts,32.881893,-111.768036,31.054487,-97.563461,1354.179359575041
117,US-2021-122567-CHO-TRI-54000,2024-02-16,2026-08-14,Standard Class,122567,United States,Dallas,Texas,75220,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,910,Wicked Choccy's,32.076176,-81.088371,31.054487,-97.563461,1563.5053353424046
118,US-2021-154165-CHO-MIL-31000,2024-02-17,2026-08-17,Standard Class,154165,United States,Chicago,Illinois,60653,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,45.5,14,29.54,15.96,912,Wicked Choccy's,32.076176,-81.088371,40.349457,-88.986137,1160.0812980578014
119,US-2021-165589-CHO-TRI-54000,2024-02-18,2026-08-11,Same Day,165589,United States,Lubbock,Texas,79424,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,905,Wicked Choccy's,32.076176,-81.088371,31.054487,-97.563461,1563.5053353424046
120,US-2021-152905-CHO-FUD-51000,2024-02-18,2026-08-17,Standard Class,152905,United States,Arlington,Texas,76017,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,911,Lot's O' Nuts,32.881893,-111.768036,31.054487,-97.563461,1354.179359575041
121,US-2021-109491-CHO-MIL-31000,2024-02-20,2026-08-19,Standard Class,109491,United States,Richmond,Indiana,47374,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,911,Wicked Choccy's,32.076176,-81.088371,39.849426,-86.258278,981.1660865190305
122,US-2021-164903-CHO-SCR-58000,2024-02-20,2026-08-17,Standard Class,164903,United States,Los Angeles,California,90049,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,909,Lot's O' Nuts,32.881893,-111.768036,36.116203,-119.681564,809.0978294533443
123,US-2021-109491-CHO-MIL-31000,2024-02-20,2026-08-19,Standard Class,109491,United States,Richmond,Indiana,47374,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,911,Wicked Choccy's,32.076176,-81.088371,39.849426,-86.258278,981.1660865190305
124,US-2021-165540-CHO-TRI-54000,2024-02-21,2026-08-18,Standard Class,165540,United States,Woodstock,Illinois,60098,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,909,Wicked Choccy's,32.076176,-81.088371,40.349457,-88.986137,1160.0812980578014
125,US-2021-133354-CHO-NUT-13000,2024-02-22,2026-08-17,First Class,133354,United States,Moreno Valley,California,92553,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,907,Lot's O' Nuts,32.881893,-111.768036,36.116203,-119.681564,809.0978294533443
126,US-2021-103744-CHO-SCR-58000,2024-02-23,2026-08-20,Standard Class,103744,United States,El Paso,Texas,79907,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,909,Lot's O' Nuts,32.881893,-111.768036,31.054487,-97.563461,1354.179359575041
127,US-2021-103744-OTH-GUM-21000,2024-02-23,2026-08-20,Standard Class,103744,United States,El Paso,Texas,79907,Other,Interior,OTH-GUM-21000,Wonka Gum,3.75,3,1.95,1.8,909,Secret Factory,41.446333,-90.565487,31.054487,-97.563461,1313.7789182738675
128,US-2021-137680-CHO-FUD-51000,2024-02-24,2026-08-23,Standard Class,137680,United States,Medford,Oregon,97504,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,911,Lot's O' Nuts,32.881893,-111.768036,44.572021,-122.070938,1574.6422617443181
129,US-2021-137680-CHO-MIL-31000,2024-02-24,2026-08-23,Standard Class,137680,United States,Medford,Oregon,97504,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,911,Wicked Choccy's,32.076176,-81.088371,44.572021,-122.070938,3788.2286591832494
130,US-2021-156545-CHO-FUD-51000,2024-02-27,2026-08-24,First Class,156545,United States,Columbus,Ohio,43229,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,909,Lot's O' Nuts,32.881893,-111.768036,40.388783,-82.764915,2704.9652072939266
131,US-2021-113880-CHO-NUT-13000,2024-03-01,2026-08-26,Standard Class,113880,United States,Elmhurst,Illinois,60126,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,20.94,6,14.94,6.0,908,Lot's O' Nuts,32.881893,-111.768036,40.349457,-88.986137,2188.3134411849414
132,US-2021-131009-CHO-SCR-58000,2024-03-01,2026-08-26,Standard Class,131009,United States,El Paso,Texas,79907,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,21.6,6,15.0,6.6,908,Lot's O' Nuts,32.881893,-111.768036,31.054487,-97.563461,1354.179359575041
133,US-2021-104269-CHO-SCR-58000,2024-03-01,2026-08-27,Second Class,104269,United States,Seattle,Washington,98115,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,909,Lot's O' Nuts,32.881893,-111.768036,47.400902,-121.490494,1810.3164441161541
134,US-2021-131009-CHO-TRI-54000,2024-03-01,2026-08-26,Standard Class,131009,United States,El Paso,Texas,79907,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8,908,Wicked Choccy's,32.076176,-81.088371,31.054487,-97.563461,1563.5053353424046
135,US-2021-168312-CHO-SCR-58000,2024-03-01,2026-08-28,Standard Class,168312,United States,Houston,Texas,77036,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,910,Lot's O' Nuts,32.881893,-111.768036,31.054487,-97.563461,1354.179359575041
136,US-2021-131009-CHO-FUD-51000,2024-03-01,2026-08-26,Standard Class,131009,United States,El Paso,Texas,79907,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,908,Lot's O' Nuts,32.881893,-111.768036,31.054487,-97.563461,1354.179359575041
137,US-2021-113880-OTH-LIC-15000,2024-03-01,2026-08-26,Standard Class,113880,United States,Elmhurst,Illinois,60126,Other,Interior,OTH-LIC-15000,Lickable Wallpaper,60.0,3,30.0,30.0,908,Secret Factory,41.446333,-90.565487,40.349457,-88.986137,180.26284462060977
138,US-2021-131009-CHO-TRI-54000,2024-03-01,2026-08-26,Standard Class,131009,United States,El Paso,Texas,79907,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,908,Wicked Choccy's,32.076176,-81.088371,31.054487,-97.563461,1563.5053353424046
139,US-2021-168312-CHO-SCR-58000,2024-03-01,2026-08-28,Standard Class,168312,United States,Houston,Texas,77036,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,910,Lot's O' Nuts,32.881893,-111.768036,31.054487,-97.563461,1354.179359575041
140,US-2021-143707-CHO-SCR-58000,2024-03-01,2026-08-26,Standard Class,143707,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,908,Lot's O' Nuts,32.881893,-111.768036,42.165726,-74.948051,3377.542036720498
141,US-2021-107524-CHO-MIL-31000,2024-03-02,2026-08-29,Standard Class,107524,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,910,Wicked Choccy's,32.076176,-81.088371,42.165726,-74.948051,1246.1444069037575
142,US-2021-111157-CHO-TRI-54000,2024-03-02,2026-08-27,Standard Class,111157,United States,Philadelphia,Pennsylvania,19120,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,908,Wicked Choccy's,32.076176,-81.088371,40.590752,-77.209755,1008.2154426936254
143,US-2021-107524-CHO-NUT-13000,2024-03-02,2026-08-29,Standard Class,107524,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,910,Lot's O' Nuts,32.881893,-111.768036,42.165726,-74.948051,3377.542036720498
144,US-2021-111157-CHO-MIL-31000,2024-03-02,2026-08-27,Standard Class,111157,United States,Philadelphia,Pennsylvania,19120,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,908,Wicked Choccy's,32.076176,-81.088371,40.590752,-77.209755,1008.2154426936254
145,US-2021-127978-CHO-TRI-54000,2024-03-03,2026-08-29,Standard Class,127978,United States,Columbus,Ohio,43229,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,909,Wicked Choccy's,32.076176,-81.088371,40.388783,-82.764915,936.4160146077991
146,US-2021-105648-CHO-MIL-31000,2024-03-03,2026-08-28,Standard Class,105648,United States,San Diego,California,92037,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,908,Wicked Choccy's,32.076176,-81.088371,36.116203,-119.681564,3558.625078818893
147,US-2021-130421-CHO-NUT-13000,2024-03-03,2026-08-28,Standard Class,130421,United States,Houston,Texas,77095,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,908,Lot's O' Nuts,32.881893,-111.768036,31.054487,-97.563461,1354.179359575041
148,US-2021-155852-CHO-FUD-51000,2024-03-03,2026-08-28,Second Class,155852,United States,Wilmington,North Carolina,28403,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,908,Lot's O' Nuts,32.881893,-111.768036,35.630066,-79.806419,2940.3962706313678
149,US-2021-127964-CHO-SCR-58000,2024-03-03,2026-08-29,Standard Class,127964,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,909,Lot's O' Nuts,32.881893,-111.768036,42.165726,-74.948051,3377.542036720498
150,US-2021-127964-CHO-SCR-58000,2024-03-03,2026-08-29,Standard Class,127964,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,909,Lot's O' Nuts,32.881893,-111.768036,42.165726,-74.948051,3377.542036720498
151,US-2021-127978-CHO-SCR-58000,2024-03-03,2026-08-29,Standard Class,127978,United States,Columbus,Ohio,43229,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,909,Lot's O' Nuts,32.881893,-111.768036,40.388783,-82.764915,2704.9652072939266
152,US-2021-127978-CHO-NUT-13000,2024-03-03,2026-08-29,Standard Class,127978,United States,Columbus,Ohio,43229,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,27.92,8,19.92,8.0,909,Lot's O' Nuts,32.881893,-111.768036,40.388783,-82.764915,2704.9652072939266
153,US-2021-127964-CHO-MIL-31000,2024-03-03,2026-08-29,Standard Class,127964,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,909,Wicked Choccy's,32.076176,-81.088371,42.165726,-74.948051,1246.1444069037575
154,US-2021-117016-CHO-NUT-13000,2024-03-04,2026-08-30,Standard Class,117016,United States,Margate,Florida,33063,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,909,Lot's O' Nuts,32.881893,-111.768036,27.766279,-81.686783,2932.3666487796027
155,US-2021-116239-CHO-FUD-51000,2024-03-04,2026-08-25,Same Day,116239,United States,Columbia,South Carolina,29203,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,904,Lot's O' Nuts,32.881893,-111.768036,33.856892,-80.945007,2853.670705447169
156,US-2021-169061-CHO-TRI-54000,2024-03-05,2026-08-29,Second Class,169061,United States,Yonkers,New York,10701,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,907,Wicked Choccy's,32.076176,-81.088371,42.165726,-74.948051,1246.1444069037575
157,US-2021-169061-CHO-NUT-13000,2024-03-05,2026-08-29,Second Class,169061,United States,Yonkers,New York,10701,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,20.94,6,14.94,6.0,907,Lot's O' Nuts,32.881893,-111.768036,42.165726,-74.948051,3377.542036720498
158,US-2021-169061-CHO-TRI-54000,2024-03-05,2026-08-29,Second Class,169061,United States,Yonkers,New York,10701,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,907,Wicked Choccy's,32.076176,-81.088371,42.165726,-74.948051,1246.1444069037575
159,US-2021-169061-CHO-NUT-13000,2024-03-05,2026-08-29,Second Class,169061,United States,Yonkers,New York,10701,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,907,Lot's O' Nuts,32.881893,-111.768036,42.165726,-74.948051,3377.542036720498
160,US-2021-169061-CHO-TRI-54000,2024-03-05,2026-08-29,Second Class,169061,United States,Yonkers,New York,10701,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,907,Wicked Choccy's,32.076176,-81.088371,42.165726,-74.948051,1246.1444069037575
161,US-2021-104563-OTH-KAZ-38000,2024-03-07,2026-09-02,Standard Class,104563,United States,Seattle,Washington,98103,Other,Pacific,OTH-KAZ-38000,Kazookles,19.5,6,1.5,18.0,909,The Other Factory,35.1175,-89.971107,47.400902,-121.490494,2939.6886745329757
162,US-2021-156587-CHO-NUT-13000,2024-03-07,2026-08-29,First Class,156587,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1.0,905,Lot's O' Nuts,32.881893,-111.768036,47.400902,-121.490494,1810.3164441161541
163,US-2021-104563-CHO-NUT-13000,2024-03-07,2026-09-02,Standard Class,104563,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,909,Lot's O' Nuts,32.881893,-111.768036,47.400902,-121.490494,1810.3164441161541
164,US-2021-104563-CHO-SCR-58000,2024-03-07,2026-09-02,Standard Class,104563,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,909,Lot's O' Nuts,32.881893,-111.768036,47.400902,-121.490494,1810.3164441161541
165,US-2021-156587-CHO-FUD-51000,2024-03-07,2026-08-29,First Class,156587,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,905,Lot's O' Nuts,32.881893,-111.768036,47.400902,-121.490494,1810.3164441161541
166,US-2021-131982-CHO-FUD-51000,2024-03-07,2026-09-01,Second Class,131982,United States,Des Moines,Washington,98198,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,908,Lot's O' Nuts,32.881893,-111.768036,47.400902,-121.490494,1810.3164441161541
